2026-07-31 04:11:46, 14754484, 73, 2405
2026-07-31 04:12:46, 14757260, 71, 2405
2026-07-31 04:13:46, 14757000, 68, 2398
2026-07-31 04:14:46, 14756432, 69, 2398
2026-07-31 04:15:46, 14736792, 74, 2398
2026-07-31 04:16:46, 14764276, 69, 2398
2026-07-31 04:17:46, 14772612, 70, 2398
2026-07-31 04:18:46, 14768400, 69, 2398
2026-07-31 04:19:46, 14774992, 68, 2398
2026-07-31 04:20:46, 14774432, 68, 2398
2026-07-31 04:21:46, 14779380, 73, 2398
2026-07-31 04:22:46, 14793920, 74, 2398
2026-07-31 04:23:46, 14788464, 73, 2405
2026-07-31 04:24:46, 14790340, 69, 2398
2026-07-31 04:25:46, 14787580, 69, 2398
2026-07-31 04:26:46, 14783848, 72, 2398
2026-07-31 04:27:46, 14784796, 70, 2398
2026-07-31 04:28:46, 14770520, 69, 2398
2026-07-31 04:29:46, 14770416, 69, 2398
2026-07-31 04:30:46, 14773692, 70, 2392
2026-07-31 04:31:46, 14770204, 69, 2398
2026-07-31 04:32:46, 14781944, 69, 2398
2026-07-31 04:33:46, 14780600, 69, 2392
2026-07-31 04:34:47, 14777696, 69, 2398
2026-07-31 04:35:47, 14769844, 69, 2398
2026-07-31 04:36:47, 14780568, 69, 2392
2026-07-31 04:37:47, 14792948, 69, 2398
2026-07-31 04:38:47, 14793268, 69, 2398
2026-07-31 04:39:47, 14781356, 69, 2398
2026-07-31 04:40:47, 14774868, 69, 2398
2026-07-31 04:41:47, 14784740, 69, 2398
2026-07-31 04:42:47, 14797612, 73, 2405
2026-07-31 04:43:47, 14795552, 70, 2398
2026-07-31 04:44:47, 14426744, 68, 2398
2026-07-31 04:45:47, 14774448, 73, 2398
2026-07-31 04:46:47, 14773084, 76, 2385
2026-07-31 04:47:47, 14772980, 75, 2405
2026-07-31 04:48:47, 14770200, 76, 2405
2026-07-31 04:49:47, 14766160, 76, 2405
2026-07-31 04:50:47, 14760068, 76, 2405
2026-07-31 04:51:47, 14756496, 77, 2405
2026-07-31 04:52:47, 14758516, 77, 2405
2026-07-31 04:53:47, 14750432, 77, 2405
2026-07-31 04:54:48, 14761272, 77, 2398
2026-07-31 04:55:48, 14654164, 76, 2405
2026-07-31 04:56:48, 14711252, 73, 2405
2026-07-31 04:57:48, 14720196, 72, 2405
2026-07-31 04:58:48, 14727264, 71, 2398
2026-07-31 04:59:48, 14734156, 70, 2398
2026-07-31 05:00:48, 14738720, 61, 2405
2026-07-31 05:01:48, 14743476, 55, 2405
2026-07-31 05:02:48, 14739080, 54, 2405
2026-07-31 05:03:48, 14745124, 53, 2411
2026-07-31 05:04:48, 14740888, 52, 2411
2026-07-31 05:05:48, 14744576, 51, 2411
2026-07-31 05:06:48, 14748528, 50, 2411
2026-07-31 05:07:48, 14745928, 50, 2411
2026-07-31 05:08:48, 14747436, 50, 2411
2026-07-31 05:09:48, 14750252, 49, 2411
2026-07-31 05:10:48, 14745112, 49, 2411
2026-07-31 05:11:48, 14743252, 49, 2411
2026-07-31 05:12:48, 14745120, 49, 2411
2026-07-31 05:13:48, 14747416, 49, 2411
2026-07-31 05:14:48, 14748236, 49, 2411
2026-07-31 05:15:48, 14753084, 48, 2411
2026-07-31 05:16:48, 14760696, 48, 2411
2026-07-31 05:17:48, 14757172, 48, 2411
2026-07-31 05:18:48, 14756556, 48, 2411
